servicio_id;inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;plan_id;actividad;fecha_inicio;fecha_fin;horas_servicio;tecnico;resultado;repuestos_usados;costo_manodeobra_ars;costo_repuestos_ars;costo_total_ars;ubicacion;Ubicacion_cliente;Tecnicos_Bigtools;Horas_servicio_HHMM;Inicio_Service;Fin_service;Año
SV-003340;EQP-0047;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 6.7;CU-005;Cambio de filtro de combustible;4/6/2025 21:00;5/6/2025 21:00;1,5;R. Soto;OK;filtro_combustible:19895;26950;19895;46845;Obra 5 - Rio Grande;Rio Grande;Tecnico 4;1h 30min;miércoles, 4 de junio de 2025;jueves, 5 de junio de 2025;2025
SV-003351;EQP-0051;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-002;Cambio de aceite de bomba;26/2/2025 21:00;27/2/2025 21:00;0,93;M. Ruiz;OK;"aceite:15332; filtro_aceite:16188";20460;31520;51980;Planta 2 - Tolhuin;Tolhuin;Tecnico 3;0h 56min;miércoles, 26 de febrero de 2025;jueves, 27 de febrero de 2025;2025
SV-003394;EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-002;Cambio de aceite de bomba;30/12/2022 21:00;31/12/2022 21:00;0,62;L. Gómez;OK;"aceite:22991; filtro_aceite:14360";13640;37351;50991;Oficina 2 - Rio Grande;Rio Grande;Tecnico 2;0h 37min;viernes, 30 de diciembre de 2022;sábado, 31 de diciembre de 2022;2022
SV-003395;EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-002;Cambio de aceite de bomba;25/6/2023 21:00;26/6/2023 21:00;1,5;A. Torres;OK;"aceite:29517; filtro_aceite:11882";16940;41399;58339;Oficina 2 - Tolhuin;Tolhuin;Tecnico 6;1h 30min;domingo, 25 de junio de 2023;lunes, 26 de junio de 2023;2023
SV-003396;EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-002;Cambio de aceite de bomba;30/12/2023 21:00;31/12/2023 21:00;0,76;J. Pérez;OK;"aceite:24656; filtro_aceite:11912";16720;36568;53288;Oficina 2 - Ushuaia;Ushuaia;Tecnico 1;0h 46min;sábado, 30 de diciembre de 2023;domingo, 31 de diciembre de 2023;2023
SV-003397;EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-002;Cambio de aceite de bomba;23/6/2024 21:00;24/6/2024 21:00;0,96;S. López;OK;"aceite:26586; filtro_aceite:11171";21120;37757;58877;Oficina 2 - Tolhuin;Tolhuin;Tecnico 5;0h 58min;domingo, 23 de junio de 2024;lunes, 24 de junio de 2024;2024
SV-003398;EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-002;Cambio de aceite de bomba;27/12/2024 21:00;28/12/2024 21:00;1,16;A. Torres;OK;"aceite:34543; filtro_aceite:11437";25520;45980;71500;Oficina 2 - Rio Grande;Rio Grande;Tecnico 6;1h 10min;viernes, 27 de diciembre de 2024;sábado, 28 de diciembre de 2024;2024
SV-003399;EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-002;Cambio de aceite de bomba;1/7/2025 21:00;2/7/2025 21:00;1,2;S. López;OK;"aceite:26047; filtro_aceite:15120";26400;41167;67567;Oficina 2 - Tolhuin;Tolhuin;Tecnico 5;1h 12min;martes, 1 de julio de 2025;miércoles, 2 de julio de 2025;2025
SV-003463;EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-001;Cambio de aceite y filtro;27/5/2023 21:00;28/5/2023 21:00;1,49;J. Pérez;OK;"aceite:19818; filtro_aceite:8734";44700;28552;73252;Obra 1 - Tolhuin;Tolhuin;Tecnico 1;1h 29min;sábado, 27 de mayo de 2023;domingo, 28 de mayo de 2023;2023
SV-003465;EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-001;Cambio de aceite y filtro;5/6/2024 21:00;5/7/2024 21:00;1,66;A. Torres;OK;"aceite:22686; filtro_aceite:12008";49800;34694;84494;Obra 1 - Tolhuin;Tolhuin;Tecnico 6;1h 40min;miércoles, 5 de junio de 2024;viernes, 5 de julio de 2024;2024
SV-003466;EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-001;Cambio de aceite y filtro;6/12/2024 21:00;11/8/2024 21:00;1,84;M. Gómez;OK;"aceite:34459; filtro_aceite:14318";55200;48777;103977;Obra 1 - Ushuaia;Ushuaia;Tecnico 7;1h 50min;viernes, 6 de diciembre de 2024;domingo, 11 de agosto de 2024;2024
SV-003467;EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-001;Cambio de aceite y filtro;25/5/2025 21:00;26/5/2025 21:00;1,35;A. Torres;OK;"aceite:31376; filtro_aceite:15414";40500;46790;87290;Obra 1 - Rio Grande;Rio Grande;Tecnico 6;1h 21min;domingo, 25 de mayo de 2025;lunes, 26 de mayo de 2025;2025
SV-003468;EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-002;Limpieza o reemplazo de filtro de aire;25/11/2022 21:00;26/11/2022 21:00;0,96;J. Pérez;OK;sin_repuestos;28800;18365;47165;Obra 1 - Rio Grande;Rio Grande;Tecnico 1;0h 58min;viernes, 25 de noviembre de 2022;sábado, 26 de noviembre de 2022;2022
SV-003469;EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-002;Limpieza o reemplazo de filtro de aire;26/11/2023 21:00;27/11/2023 21:00;0,61;R. Soto;OK;filtro_aire:14076;18300;14076;32376;Obra 1 - Ushuaia;Ushuaia;Tecnico 4;0h 37min;domingo, 26 de noviembre de 2023;lunes, 27 de noviembre de 2023;2023
SV-003471;EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-003;Revision de bujías y electrodos;30/11/2022 21:00;1/12/2022 21:00;0,91;R. Soto;OK;bujias:15522;27300;15522;42822;Obra 1 - Rio Grande;Rio Grande;Tecnico 4;0h 55min;miércoles, 30 de noviembre de 2022;jueves, 1 de diciembre de 2022;2022
SV-003472;EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-003;Revision de bujías y electrodos;28/11/2023 21:00;29/11/2023 21:00;1,07;L. Gómez;OK;bujias:14817;32100;14817;46917;Obra 1 - Tolhuin;Tolhuin;Tecnico 2;1h 4min;martes, 28 de noviembre de 2023;miércoles, 29 de noviembre de 2023;2023
SV-003504;EQP-0070;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricacion;28/4/2025 21:00;28/4/2025 21:00;1,83;M. Gómez;OK;"aceite:34720; filtro_aceite:15753";64050;50473;114523;Obra 5 - Ushuaia;Ushuaia;Tecnico 7;1h 50min;lunes, 28 de abril de 2025;lunes, 28 de abril de 2025;2025
SV-003506;EQP-0070;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-003;Sustitucion de filtro de aire primario/secundario;6/5/2025 21:00;7/5/2025 21:00;0,96;A. Torres;OK;sin_repuestos;33600;20973;54573;Obra 5 - Ushuaia;Ushuaia;Tecnico 6;0h 58min;martes, 6 de mayo de 2025;miércoles, 7 de mayo de 2025;2025
SV-003508;EQP-0070;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-005;Cambio de filtro de combustible;4/11/2024 21:00;5/11/2024 21:00;0,99;L. Gómez;OK;filtro_combustible:17899;34650;17899;52549;Obra 5 - Ushuaia;Ushuaia;Tecnico 2;0h 59min;lunes, 4 de noviembre de 2024;martes, 5 de noviembre de 2024;2024
SV-003539;EQP-0076;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricacion;28/5/2025 21:00;28/5/2025 21:00;2,35;R. Soto;OK;"aceite:32339; filtro_aceite:10316";82250;42655;124905;Taller 2 - Ushuaia;Ushuaia;Tecnico 4;2h 21min;miércoles, 28 de mayo de 2025;miércoles, 28 de mayo de 2025;2025
SV-003542;EQP-0076;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-003;Sustitucion de filtro de aire primario/secundario;26/5/2024 21:00;27/5/2024 21:00;1,01;J. Pérez;OK;filtro_aire:19614;35350;19614;54964;Taller 2 - Ushuaia;Ushuaia;Tecnico 1;1h 1min;domingo, 26 de mayo de 2024;lunes, 27 de mayo de 2024;2024
SV-003543;EQP-0076;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-003;Sustitucion de filtro de aire primario/secundario;28/11/2024 21:00;29/11/2024 21:00;0,91;M. Ruiz;OK;filtro_aire:25074;31850;25074;56924;Taller 2 - Ushuaia;Ushuaia;Tecnico 3;0h 55min;jueves, 28 de noviembre de 2024;viernes, 29 de noviembre de 2024;2024
SV-003544;EQP-0076;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-003;Sustitucion de filtro de aire primario/secundario;28/5/2025 21:00;29/5/2025 21:00;0,54;L. Gómez;OK;filtro_aire:27652;18900;27652;46552;Taller 2 - Ushuaia;Ushuaia;Tecnico 2;0h 32min;miércoles, 28 de mayo de 2025;jueves, 29 de mayo de 2025;2025
SV-003548;EQP-0076;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-005;Cambio de filtro de combustible;30/5/2024 21:00;30/5/2024 21:00;0,9;A. Torres;OK;sin_repuestos;31500;14441;45941;Taller 2 - Ushuaia;Ushuaia;Tecnico 6;0h 54min;jueves, 30 de mayo de 2024;jueves, 30 de mayo de 2024;2024
SV-003549;EQP-0076;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-005;Cambio de filtro de combustible;2/12/2024 21:00;3/12/2024 21:00;0,87;A. Torres;OK;filtro_combustible:20212;30450;20212;50662;Taller 2 - Ushuaia;Ushuaia;Tecnico 6;0h 52min;lunes, 2 de diciembre de 2024;martes, 3 de diciembre de 2024;2024
SV-003550;EQP-0076;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-005;Cambio de filtro de combustible;1/6/2025 21:00;2/6/2025 21:00;1,5;R. Soto;OK;filtro_combustible:14091;27300;14091;41391;Taller 2 - Ushuaia;Ushuaia;Tecnico 4;1h 30min;domingo, 1 de junio de 2025;lunes, 2 de junio de 2025;2025
SV-003562;EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-001;Cambio de aceite y filtro;25/12/2021 21:00;26/12/2021 21:00;1,46;L. Gómez;OK;"aceite:23060; filtro_aceite:9214";43800;32274;76074;Planta 3 - Tolhuin;Tolhuin;Tecnico 2;1h 28min;sábado, 25 de diciembre de 2021;domingo, 26 de diciembre de 2021;2021
SV-003563;EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-001;Cambio de aceite y filtro;5/1/2023 21:00;6/1/2023 21:00;1,37;L. Gómez;OK;"aceite:17894; filtro_aceite:9480";41100;27374;68474;Planta 3 - Ushuaia;Ushuaia;Tecnico 2;1h 22min;jueves, 5 de enero de 2023;viernes, 6 de enero de 2023;2023
SV-003564;EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-001;Cambio de aceite y filtro;29/12/2023 21:00;30/12/2023 21:00;1,1;A. Torres;OK;sin_repuestos;33000;33257;66257;Planta 3 - Ushuaia;Ushuaia;Tecnico 6;1h 6min;viernes, 29 de diciembre de 2023;sábado, 30 de diciembre de 2023;2023
SV-003565;EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-001;Cambio de aceite y filtro;1/7/2024 21:00;2/7/2024 21:00;1,5;S. López;OK;sin_repuestos;51000;35797;86797;Planta 3 - Ushuaia;Ushuaia;Tecnico 5;1h 30min;lunes, 1 de julio de 2024;martes, 2 de julio de 2024;2024
SV-003566;EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-001;Cambio de aceite y filtro;27/6/2025 21:00;28/6/2025 21:00;1,34;M. Gómez;OK;"aceite:31009; filtro_aceite:16725";40200;47734;87934;Planta 3 - Tolhuin;Tolhuin;Tecnico 7;1h 20min;viernes, 27 de junio de 2025;sábado, 28 de junio de 2025;2025
SV-003567;EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-003;Revision de bujías y electrodos;3/1/2022 21:00;4/1/2022 21:00;1,34;M. Ruiz;OK;bujias:15742;40200;15742;55942;Planta 3 - Tolhuin;Tolhuin;Tecnico 3;1h 20min;lunes, 3 de enero de 2022;martes, 4 de enero de 2022;2022
SV-003568;EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-003;Revision de bujías y electrodos;6/1/2023 21:00;7/1/2023 21:00;1,04;L. Gómez;OK;bujias:10893;31200;10893;42093;Planta 3 - Ushuaia;Ushuaia;Tecnico 2;1h 2min;viernes, 6 de enero de 2023;sábado, 7 de enero de 2023;2023
SV-003712;EQP-0088;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-002;Cambio de aceite de bomba;5/7/2025 21:00;6/7/2025 21:00;0,89;J. Pérez;OK;"aceite:26809; filtro_aceite:8655";19580;35464;55044;Sucursal 4 - Rio Grande;Rio Grande;Tecnico 1;0h 53min;sábado, 5 de julio de 2025;domingo, 6 de julio de 2025;2025
SV-003781;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricacion;4/1/2022 21:00;5/1/2022 21:00;1,96;M. Gómez;OK;"aceite:15588; filtro_aceite:13516";68600;29104;97704;Taller 3 - Tolhuin;Tolhuin;Tecnico 7;1h 58min;martes, 4 de enero de 2022;miércoles, 5 de enero de 2022;2022
SV-003783;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricacion;23/12/2022 21:00;24/12/2022 21:00;1,83;S. López;OK;"aceite:18771; filtro_aceite:9243";64050;28014;92064;Taller 3 - Tolhuin;Tolhuin;Tecnico 5;1h 50min;viernes, 23 de diciembre de 2022;sábado, 24 de diciembre de 2022;2022
SV-003784;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricacion;6/1/2024 21:00;6/1/2024 21:00;2,41;L. Gómez;OK;"aceite:18338; filtro_aceite:11742";84350;30080;114430;Taller 3 - Tolhuin;Tolhuin;Tecnico 2;2h 25min;sábado, 6 de enero de 2024;sábado, 6 de enero de 2024;2024
SV-003786;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricacion;23/6/2025 21:00;23/6/2025 21:00;1,6;M. Gómez;OK;"aceite:30207; filtro_aceite:9402";56000;39609;95609;Taller 3 - Tolhuin;Tolhuin;Tecnico 7;1h 36min;lunes, 23 de junio de 2025;lunes, 23 de junio de 2025;2025
SV-003790;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-003;Sustitucion de filtro de aire primario/secundario;25/12/2022 21:00;26/12/2022 21:00;1,5;J. Pérez;OK;filtro_aire:20272;39200;20272;59472;Taller 3 - Tolhuin;Tolhuin;Tecnico 1;1h 30min;domingo, 25 de diciembre de 2022;lunes, 26 de diciembre de 2022;2022
SV-003792;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-003;Sustitucion de filtro de aire primario/secundario;24/12/2023 21:00;25/12/2023 21:00;1,2;S. López;OK;filtro_aire:23641;42000;23641;65641;Taller 3 - Tolhuin;Tolhuin;Tecnico 5;1h 12min;domingo, 24 de diciembre de 2023;lunes, 25 de diciembre de 2023;2023
SV-003793;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-003;Sustitucion de filtro de aire primario/secundario;23/6/2024 21:00;24/6/2024 21:00;0,93;L. Gómez;OK;sin_repuestos;32550;22326;54876;Taller 3 - Tolhuin;Tolhuin;Tecnico 2;0h 56min;domingo, 23 de junio de 2024;lunes, 24 de junio de 2024;2024
SV-003794;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-003;Sustitucion de filtro de aire primario/secundario;6/1/2025 21:00;6/1/2025 21:00;0,85;L. Gómez;OK;filtro_aire:12694;29750;12694;42444;Taller 3 - Tolhuin;Tolhuin;Tecnico 2;0h 51min;lunes, 6 de enero de 2025;lunes, 6 de enero de 2025;2025
SV-003798;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-005;Cambio de filtro de combustible;3/7/2022 21:00;4/7/2022 21:00;1,06;M. Gómez;OK;filtro_combustible:20750;37100;20750;57850;Taller 3 - Tolhuin;Tolhuin;Tecnico 7;1h 4min;domingo, 3 de julio de 2022;lunes, 4 de julio de 2022;2022
SV-003801;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-005;Cambio de filtro de combustible;24/12/2024 21:00;25/12/2024 21:00;1,07;R. Soto;OK;filtro_combustible:22695;37450;22695;60145;Taller 3 - Tolhuin;Tolhuin;Tecnico 4;1h 4min;martes, 24 de diciembre de 2024;miércoles, 25 de diciembre de 2024;2024
SV-003802;EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;CU-005;Cambio de filtro de combustible;25/6/2025 21:00;26/6/2025 21:00;1,06;M. Ruiz;OK;filtro_combustible:14446;37100;14446;51546;Taller 3 - Tolhuin;Tolhuin;Tecnico 3;1h 4min;miércoles, 25 de junio de 2025;jueves, 26 de junio de 2025;2025
SV-003826;EQP-0091;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-002;Cambio de aceite de bomba;25/3/2025 21:00;26/3/2025 21:00;0,94;J. Pérez;OK;"aceite:30000; filtro_aceite:8300";20680;38300;58980;Obra 2 - Rio Grande;Rio Grande;Tecnico 1;0h 56min;martes, 25 de marzo de 2025;miércoles, 26 de marzo de 2025;2025
SV-003869;EQP-0094;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-002;Cambio de aceite de bomba;29/6/2022 21:00;30/6/2022 21:00;1,17;S. López;OK;"aceite:33003; filtro_aceite:13815";25740;46818;72558;Taller 2 - Tolhuin;Tolhuin;Tecnico 5;1h 10min;miércoles, 29 de junio de 2022;jueves, 30 de junio de 2022;2022
SV-003870;EQP-0094;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-002;Cambio de aceite de bomba;30/12/2022 21:00;31/12/2022 21:00;0,91;S. López;OK;"aceite:17305; filtro_aceite:15602";20020;32907;52927;Taller 2 - Ushuaia;Ushuaia;Tecnico 5;0h 55min;viernes, 30 de diciembre de 2022;sábado, 31 de diciembre de 2022;2022
SV-003874;EQP-0094;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-002;Cambio de aceite de bomba;5/7/2025 21:00;5/7/2025 21:00;0,98;M. Ruiz;OK;"aceite:32705; filtro_aceite:14714";21560;47419;68979;Taller 2 - Ushuaia;Ushuaia;Tecnico 3;0h 59min;sábado, 5 de julio de 2025;sábado, 5 de julio de 2025;2025
SV-004042;EQP-0097;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-002;Cambio de aceite de bomba;22/2/2024 21:00;22/2/2024 21:00;0,82;L. Gómez;OK;"aceite:20469; filtro_aceite:15666";18040;36135;54175;Sucursal 5 - Tolhuin;Tolhuin;Tecnico 2;0h 49min;jueves, 22 de febrero de 2024;jueves, 22 de febrero de 2024;2024
SV-004044;EQP-0097;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-002;Cambio de aceite de bomba;24/2/2025 21:00;25/2/2025 21:00;0,97;M. Gómez;OK;"aceite:24762; filtro_aceite:17890";21340;42652;63992;Sucursal 5 - Tolhuin;Tolhuin;Tecnico 7;0h 58min;lunes, 24 de febrero de 2025;martes, 25 de febrero de 2025;2025
SV-004045;EQP-0097;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-002;Cambio de aceite de bomba;26/8/2025 21:00;27/8/2025 21:00;1,1;M. Gómez;OK;"aceite:28280; filtro_aceite:16577";24200;44857;69057;Sucursal 5 - Ushuaia;Ushuaia;Tecnico 7;1h 6min;martes, 26 de agosto de 2025;miércoles, 27 de agosto de 2025;2025
SV-002949;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;5/1/2022 21:00;6/1/2022 21:00;2,25;A. Torres;OK;"aceite:33103; filtro_aceite:10455";63000;43558;106558;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 6;2h 15min;miércoles, 5 de enero de 2022;jueves, 6 de enero de 2022;2022
SV-002954;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;22/6/2023 21:00;23/6/2023 21:00;2,14;M. Ruiz;OK;"aceite:20129; filtro_aceite:10029";59920;30158;90078;Sucursal 4 - Ushuaia;Ushuaia;Tecnico 3;2h 8min;jueves, 22 de junio de 2023;viernes, 23 de junio de 2023;2023
SV-002958;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;3/10/2025 21:00;4/10/2025 21:00;2,23;M. Gómez;OK;"aceite:24389; filtro_aceite:8452";62440;32841;95281;Sucursal 4 - Ushuaia;Ushuaia;Tecnico 7;2h 14min;viernes, 3 de octubre de 2025;sábado, 4 de octubre de 2025;2025
SV-002959;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-002;Reemplazo de filtro de aire;30/4/2022 21:00;5/1/2022 21:00;1,14;A. Torres;OK;filtro_aire:24705;31920;24705;56625;Sucursal 4 - Ushuaia;Ushuaia;Tecnico 6;1h 8min;sábado, 30 de abril de 2022;miércoles, 5 de enero de 2022;2022
SV-002963;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-002;Reemplazo de filtro de aire;1/1/2024 21:00;2/1/2024 21:00;1,07;A. Torres;OK;filtro_aire:26268;29960;26268;56228;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 6;1h 4min;lunes, 1 de enero de 2024;martes, 2 de enero de 2024;2024
SV-002982;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;3/10/2022 21:00;4/10/2022 21:00;0,85;M. Gómez;OK;filtro_combustible:11478;23800;11478;35278;Sucursal 4 - Ushuaia;Ushuaia;Tecnico 7;0h 51min;lunes, 3 de octubre de 2022;martes, 4 de octubre de 2022;2022
SV-002984;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;25/3/2023 21:00;26/3/2023 21:00;1,01;S. López;OK;filtro_combustible:14545;28280;14545;42825;Sucursal 4 - Ushuaia;Ushuaia;Tecnico 5;1h 1min;sábado, 25 de marzo de 2023;domingo, 26 de marzo de 2023;2023
SV-002985;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;25/6/2023 21:00;26/6/2023 21:00;0,97;M. Ruiz;OK;filtro_combustible:17922;27160;17922;45082;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 3;0h 58min;domingo, 25 de junio de 2023;lunes, 26 de junio de 2023;2023
SV-002986;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;24/9/2023 21:00;24/9/2023 21:00;1,3;S. López;OK;filtro_combustible:15856;36400;15856;52256;Sucursal 4 - Ushuaia;Ushuaia;Tecnico 5;1h 18min;domingo, 24 de septiembre de 2023;domingo, 24 de septiembre de 2023;2023
SV-002989;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;28/9/2024 21:00;29/9/2024 21:00;1,1;M. Gómez;OK;filtro_combustible:14799;30800;14799;45599;Sucursal 4 - Ushuaia;Ushuaia;Tecnico 7;1h 6min;sábado, 28 de septiembre de 2024;domingo, 29 de septiembre de 2024;2024
SV-002992;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;1/10/2025 21:00;2/10/2025 21:00;1,16;A. Torres;OK;filtro_combustible:14368;32480;14368;46848;Sucursal 4 - Ushuaia;Ushuaia;Tecnico 6;1h 10min;miércoles, 1 de octubre de 2025;jueves, 2 de octubre de 2025;2025
SV-003950;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;29/3/2022 21:00;30/3/2022 21:00;2,62;S. López;OK;"aceite:17638; filtro_aceite:12530";73360;30168;103528;Taller 2 - Tolhuin;Tolhuin;Tecnico 5;2h 37min;martes, 29 de marzo de 2022;miércoles, 30 de marzo de 2022;2022
SV-003951;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;4/7/2022 21:00;5/7/2022 21:00;2,29;J. Pérez;OK;"aceite:24786; filtro_aceite:17764";64120;42550;106670;Taller 2 - Ushuaia;Ushuaia;Tecnico 1;2h 17min;lunes, 4 de julio de 2022;martes, 5 de julio de 2022;2022
SV-003956;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;22/9/2023 21:00;22/9/2023 21:00;1,89;L. Gómez;OK;"aceite:30957; filtro_aceite:17382";52920;48339;101259;Taller 2 - Ushuaia;Ushuaia;Tecnico 2;1h 53min;viernes, 22 de septiembre de 2023;viernes, 22 de septiembre de 2023;2023
SV-003958;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;1/4/2024 21:00;2/4/2024 21:00;1,5;M. Ruiz;OK;"aceite:33573; filtro_aceite:17530";63000;51103;114103;Taller 2 - Tolhuin;Tolhuin;Tecnico 3;1h 30min;lunes, 1 de abril de 2024;martes, 2 de abril de 2024;2024
