servicio_id,inventario_id,cliente_id,cliente_nombre,tipo_equipo,marca,modelo,plan_id,actividad,fecha_inicio,fecha_fin,horas_servicio,tecnico,resultado,repuestos_usados,costo_manodeobra_ars,costo_repuestos_ars,costo_total_ars,ubicacion
SV-004511,EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,11/07/2022,11/08/2022,"0,51",L. Gómez,OK,sin_repuestos,14280,0,14280,Oficina 5 - Río Grande
SV-004512,EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,27/01/2023,28/01/2023,"0,3",L. Gómez,OK,sin_repuestos,8400,0,8400,Oficina 5 - Ushuaia
SV-004513,EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,05/01/2023,05/01/2023,"0,51",S. López,OK,sin_repuestos,14280,0,14280,Oficina 5 - Río Grande
SV-004514,EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,28/07/2023,29/07/2023,"0,81",S. López,Observaciones,sin_repuestos,22680,0,22680,Oficina 5 - Ushuaia
SV-004515,EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,11/04/2023,11/05/2023,"0,55",A. Torres,OK,sin_repuestos,15400,0,15400,Oficina 5 - Río Grande
SV-004516,EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,02/04/2024,02/05/2024,"0,53",M. Gómez,OK,sin_repuestos,14840,0,14840,Oficina 5 - Río Grande
SV-004517,EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,05/04/2024,05/05/2024,"0,4",M. Ruiz,OK,sin_repuestos,11200,0,11200,Oficina 5 - Ushuaia
SV-004518,EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,27/07/2024,28/07/2024,"0,52",R. Soto,Reparado,sin_repuestos,14560,0,14560,Oficina 5 - Río Grande
SV-004519,EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,02/02/2025,02/03/2025,"0,49",M. Ruiz,OK,sin_repuestos,13720,0,13720,Oficina 5 - Río Grande
SV-004520,EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,05/07/2025,05/08/2025,"0,41",M. Gómez,OK,sin_repuestos,11480,0,11480,Oficina 5 - Ushuaia
SV-004521,EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-009,Limpieza general y revisión de terminales,11/07/2022,11/08/2022,"0,95",A. Torres,OK,sin_repuestos,26600,0,26600,Oficina 5 - Río Grande
SV-004522,EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-009,Limpieza general y revisión de terminales,28/04/2023,29/04/2023,"0,84",R. Soto,Observaciones,sin_repuestos,23520,0,23520,Oficina 5 - Ushuaia
SV-004523,EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-009,Limpieza general y revisión de terminales,25/10/2023,26/10/2023,"0,84",L. Gómez,OK,sin_repuestos,23520,0,23520,Oficina 5 - Río Grande
SV-004524,EQP-0016,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-009,Limpieza general y revisión de terminales,05/07/2024,05/08/2024,"1,27",L. Gómez,OK,sin_repuestos,35560,0,35560,Oficina 5 - Ushuaia
SV-004525,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,12/02/2023,12/03/2023,"0,55",S. López,OK,filtro_combustible:12319,12100,12319,24419,Sucursal 2 - Ushuaia
SV-004526,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,25/12/2023,25/12/2023,"0,72",M. Gómez,OK,filtro_combustible:12382,15840,12382,28222,Sucursal 2 - Ushuaia
SV-004527,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,25/01/2024,25/01/2024,"0,43",L. Gómez,Observaciones,filtro_combustible:11274,9460,11274,20734,Sucursal 2 - Ushuaia
SV-004528,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,26/02/2024,26/02/2024,"0,39",M. Gómez,OK,filtro_combustible:11625,8580,11625,20205,Sucursal 2 - Ushuaia
SV-004529,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,29/03/2024,29/03/2024,"0,61",M. Gómez,OK,filtro_combustible:9399,13420,9399,22819,Sucursal 2 - Ushuaia
SV-004530,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,28/04/2024,29/04/2024,"0,49",J. Pérez,OK,filtro_combustible:18931,10780,18931,29711,Sucursal 2 - Ushuaia
SV-004531,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,28/06/2024,28/06/2024,"0,79",S. López,Reparado,filtro_combustible:21560,17380,21560,38940,Sucursal 2 - Ushuaia
SV-004532,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,08/07/2024,08/08/2024,"0,39",M. Gómez,OK,filtro_combustible:12888,8580,12888,21468,Sucursal 2 - Ushuaia
SV-004533,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,09/04/2024,09/05/2024,"0,75",J. Pérez,OK,filtro_combustible:13543,16500,13543,30043,Sucursal 2 - Ushuaia
SV-004534,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,30/09/2024,10/01/2024,"0,72",M. Ruiz,OK,filtro_combustible:14597,15840,14597,30437,Sucursal 2 - Ushuaia
SV-004535,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,02/05/2025,02/06/2025,"0,68",M. Gómez,Observaciones,filtro_combustible:14592,14960,14592,29552,Sucursal 2 - Ushuaia
SV-004536,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,29/03/2025,30/03/2025,"0,52",J. Pérez,Reparado,filtro_combustible:17789,11440,17789,29229,Sucursal 2 - Ushuaia
SV-004537,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,23/04/2025,24/04/2025,"0,59",A. Torres,OK,filtro_combustible:20899,12980,20899,33879,Sucursal 2 - Ushuaia
SV-004538,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,31/05/2025,06/01/2025,"0,25",R. Soto,OK,sin_repuestos,5500,12311,17811,Sucursal 2 - Ushuaia
SV-004539,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,26/07/2025,26/07/2025,"0,27",R. Soto,Observaciones,filtro_combustible:15808,5940,15808,21748,Sucursal 2 - Ushuaia
SV-004540,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-001,Limpieza de filtros de agua y combustible,26/09/2025,27/09/2025,"0,53",M. Gómez,OK,filtro_combustible:13564,11660,13564,25224,Sucursal 2 - Ushuaia
SV-004541,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-002,Cambio de aceite de bomba,24/10/2023,25/10/2023,"1,07",R. Soto,OK,aceite:25096; filtro_aceite:10026,23540,35122,58662,Sucursal 2 - Ushuaia
SV-004542,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-002,Cambio de aceite de bomba,29/04/2024,30/04/2024,"0,92",L. Gómez,Reparado,aceite:22895; filtro_aceite:9157,20240,32052,52292,Sucursal 2 - Ushuaia
SV-004543,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-002,Cambio de aceite de bomba,05/03/2025,05/04/2025,"0,86",M. Gómez,OK,aceite:19591; filtro_aceite:15769,18920,3536,54280,Sucursal 2 - Ushuaia
SV-004544,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-003,Revisión del sistema de seguridad y válvula de rebose,11/01/2023,11/02/2023,"1,3",M. Ruiz,OK,sin_repuestos,28600,0,28600,Sucursal 2 - Ushuaia
SV-004545,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-003,Revisión del sistema de seguridad y válvula de rebose,25/04/2024,26/04/2024,"0,81",A. Torres,OK,sin_repuestos,17820,0,17820,Sucursal 2 - Ushuaia
SV-004546,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-003,Revisión del sistema de seguridad y válvula de rebose,31/07/2024,08/01/2024,"1,12",S. López,OK,sin_repuestos,24640,0,24640,Sucursal 2 - Ushuaia
SV-004547,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-003,Revisión del sistema de seguridad y válvula de rebose,11/01/2024,11/02/2024,"0,89",R. Soto,OK,sin_repuestos,19580,0,19580,Sucursal 2 - Ushuaia
SV-004548,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-003,Revisión del sistema de seguridad y válvula de rebose,26/07/2025,27/07/2025,"0,94",S. López,OK,sin_repuestos,20680,0,20680,Sucursal 2 - Ushuaia
SV-004549,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-004,Limpieza de mangueras y boquillas,11/01/2023,11/02/2023,"0,44",M. Gómez,Observaciones,mangueras:9074,9680,9074,18754,Sucursal 2 - Ushuaia
SV-004550,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-004,Limpieza de mangueras y boquillas,03/05/2024,03/06/2024,"0,47",J. Pérez,Reparado,mangueras:12396,10340,12396,22736,Sucursal 2 - Ushuaia
SV-004551,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-004,Limpieza de mangueras y boquillas,31/03/2024,04/01/2024,"1,5",S. López,OK,mangueras:19975,12760,19975,32735,Sucursal 2 - Ushuaia
SV-004552,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-004,Limpieza de mangueras y boquillas,05/02/2024,05/03/2024,"0,35",M. Ruiz,Observaciones,mangueras:18573,7700,18573,26273,Sucursal 2 - Ushuaia
SV-004553,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-004,Limpieza de mangueras y boquillas,06/01/2024,06/02/2024,"0,64",S. López,Reparado,mangueras:18067,14080,18067,32147,Sucursal 2 - Ushuaia
SV-004554,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-004,Limpieza de mangueras y boquillas,09/02/2024,09/02/2024,"0,52",R. Soto,Reparado,mangueras:9859,11440,9859,21299,Sucursal 2 - Ushuaia
SV-004555,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-004,Limpieza de mangueras y boquillas,27/09/2024,27/09/2024,"0,47",S. López,Reparado,mangueras:14270,10340,14270,24610,Sucursal 2 - Ushuaia
SV-004556,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-004,Limpieza de mangueras y boquillas,25/10/2024,26/10/2024,"0,46",M. Gómez,OK,mangueras:13626,10120,13626,23746,Sucursal 2 - Ushuaia
SV-004557,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-004,Limpieza de mangueras y boquillas,28/11/2024,28/11/2024,"0,25",S. López,Reparado,mangueras:11296,5500,11296,16796,Sucursal 2 - Ushuaia
SV-004558,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-004,Limpieza de mangueras y boquillas,04/06/2025,04/07/2025,"0,49",J. Pérez,OK,sin_repuestos,10780,17335,28115,Sucursal 2 - Ushuaia
SV-004559,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-004,Limpieza de mangueras y boquillas,05/04/2025,05/05/2025,"1,5",R. Soto,OK,mangueras:13620,14740,1362,28360,Sucursal 2 - Ushuaia
SV-004560,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-004,Limpieza de mangueras y boquillas,06/01/2025,06/02/2025,"0,41",M. Gómez,OK,mangueras:16301,9020,16301,25321,Sucursal 2 - Ushuaia
SV-004561,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-004,Limpieza de mangueras y boquillas,25/06/2025,26/06/2025,"0,51",R. Soto,Reparado,mangueras:9933,11220,9933,21153,Sucursal 2 - Ushuaia
SV-004562,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-004,Limpieza de mangueras y boquillas,28/08/2025,28/08/2025,"0,72",A. Torres,OK,mangueras:7663,15840,7663,23503,Sucursal 2 - Ushuaia
SV-004563,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-004,Limpieza de mangueras y boquillas,10/05/2025,10/06/2025,"0,41",M. Ruiz,OK,mangueras:19707,9020,19707,28727,Sucursal 2 - Ushuaia
SV-004564,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-005,Sustitución de filtro de detergente,11/04/2023,11/05/2023,"0,69",S. López,Reparado,sin_repuestos,15180,0,15180,Sucursal 2 - Ushuaia
SV-004565,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-005,Sustitución de filtro de detergente,30/10/2024,31/10/2024,"0,51",M. Ruiz,Reparado,sin_repuestos,11220,0,11220,Sucursal 2 - Ushuaia
SV-004566,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-006,Limpieza del sistema de calefacción,27/10/2023,28/10/2023,"0,98",A. Torres,Reparado,sin_repuestos,21560,0,21560,Sucursal 2 - Ushuaia
SV-004567,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-006,Limpieza del sistema de calefacción,27/10/2024,28/10/2024,"1,02",L. Gómez,OK,sin_repuestos,22440,0,22440,Sucursal 2 - Ushuaia
SV-004568,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-007,Revisión del sistema eléctrico y termostato,11/03/2024,11/04/2024,"1,04",R. Soto,OK,sin_repuestos,22880,0,22880,Sucursal 2 - Ushuaia
SV-004569,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-008,Cambio de filtro fino de bomba,11/06/2023,11/07/2023,"1,5",M. Gómez,Reparado,sin_repuestos,20240,0,20240,Sucursal 2 - Ushuaia
SV-004570,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-009,Revisión del quemador y válvula de seguridad,25/10/2023,26/10/2023,"0,93",M. Ruiz,OK,sin_repuestos,20460,0,20460,Sucursal 2 - Ushuaia
SV-004571,EQP-0017,CLI-049,Cliente 049,Hidrolavadora Karcher,Kärcher,HDS 9/18-4 M,KH-009,Revisión del quemador y válvula de seguridad,05/06/2024,05/07/2024,"1,22",J. Pérez,Reparado,sin_repuestos,26840,0,26840,Sucursal 2 - Ushuaia
SV-004572,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,22/02/2022,23/02/2022,"2,09",M. Gómez,OK,aceite:31517; filtro_aceite:17556,58520,49073,107593,Depósito 5 - Tolhuin
SV-004573,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,06/04/2022,05/06/2022,"2,36",J. Pérez,Observaciones,aceite:17468; filtro_aceite:15009,66080,32477,98557,Depósito 5 - Tolhuin
SV-004574,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,09/01/2022,09/02/2022,"2,39",M. Gómez,Reparado,aceite:25869; filtro_aceite:11197,66920,37066,103986,Depósito 5 - Tolhuin
SV-004575,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,26/11/2022,27/11/2022,"2,1",J. Pérez,Reparado,aceite:18417; filtro_aceite:9836,58800,28253,87053,Depósito 5 - Tolhuin
SV-004576,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,23/02/2023,23/02/2023,"2,02",L. Gómez,Reparado,aceite:26369; filtro_aceite:11821,56560,38190,94750,Depósito 5 - Tolhuin
SV-004577,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,25/08/2023,26/08/2023,"1,83",L. Gómez,OK,aceite:32285; filtro_aceite:16089,51240,48374,99614,Depósito 5 - Tolhuin
SV-004578,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,06/04/2024,06/04/2024,"1,73",J. Pérez,Observaciones,aceite:18617; filtro_aceite:17886,48440,36503,84943,Depósito 5 - Tolhuin
SV-004579,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,12/04/2024,12/05/2024,"2,18",L. Gómez,Reparado,aceite:23249; filtro_aceite:14747,61040,37996,99036,Depósito 5 - Tolhuin
SV-004580,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,21/02/2025,22/02/2025,"1,99",A. Torres,OK,aceite:27921; filtro_aceite:11343,55720,39264,94984,Depósito 5 - Tolhuin
SV-004581,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,28/05/2025,29/05/2025,"1,7",R. Soto,OK,aceite:28179; filtro_aceite:10225,47600,38404,86004,Depósito 5 - Tolhuin
SV-004582,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,09/07/2025,09/08/2025,"2,3",R. Soto,OK,aceite:17552; filtro_aceite:13180,64400,30732,95132,Depósito 5 - Tolhuin
SV-004583,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,26/02/2022,27/02/2022,"1,22",M. Gómez,OK,filtro_aire:22727,34160,22727,56887,Depósito 5 - Tolhuin
SV-004584,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,30/08/2022,30/08/2022,"0,98",S. López,OK,filtro_aire:13891,27440,13891,41331,Depósito 5 - Tolhuin
SV-004585,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,28/02/2023,03/01/2023,"1,29",M. Gómez,Reparado,filtro_aire:13645,36120,13645,49765,Depósito 5 - Tolhuin
SV-004586,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,09/06/2023,09/06/2023,"1,26",A. Torres,Reparado,filtro_aire:20091,35280,20091,55371,Depósito 5 - Tolhuin
SV-004587,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,03/03/2024,03/04/2024,"0,97",R. Soto,Observaciones,filtro_aire:19484,27160,19484,46644,Depósito 5 - Tolhuin
SV-004588,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,23/02/2025,23/02/2025,"0,9",M. Gómez,OK,filtro_aire:17599,25200,17599,42799,Depósito 5 - Tolhuin
SV-004589,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,30/08/2025,31/08/2025,"1,5",R. Soto,OK,filtro_aire:15371,30520,15371,45891,Depósito 5 - Tolhuin
SV-004590,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,28/08/2022,29/08/2022,"1,36",S. López,Reparado,sin_repuestos,38080,0,38080,Depósito 5 - Tolhuin
SV-004591,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,26/02/2023,27/02/2023,"1,5",R. Soto,OK,sin_repuestos,44520,0,44520,Depósito 5 - Tolhuin
SV-004592,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,24/11/2023,25/11/2023,"1,39",L. Gómez,Reparado,sin_repuestos,38920,0,38920,Depósito 5 - Tolhuin
SV-004593,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,26/02/2024,27/02/2024,"1,94",L. Gómez,OK,sin_repuestos,54320,0,54320,Depósito 5 - Tolhuin
SV-004594,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,12/04/2024,12/04/2024,"1,75",M. Ruiz,OK,sin_repuestos,49000,0,49000,Depósito 5 - Tolhuin
SV-004595,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,27/02/2025,28/02/2025,"1,81",L. Gómez,OK,sin_repuestos,50680,0,50680,Depósito 5 - Tolhuin
SV-004596,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,06/06/2025,06/07/2025,"1,53",L. Gómez,OK,sin_repuestos,42840,0,42840,Depósito 5 - Tolhuin
SV-004597,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-004,Revisión de correas de ventilador y tensión,23/02/2022,24/02/2022,"1,1",R. Soto,OK,correas:20299,30800,20299,51099,Depósito 5 - Tolhuin
SV-004598,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-004,Revisión de correas de ventilador y tensión,03/03/2023,03/04/2023,"0,87",R. Soto,OK,correas:17510,24360,17510,41870,Depósito 5 - Tolhuin
SV-004599,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-004,Revisión de correas de ventilador y tensión,27/02/2025,28/02/2025,"0,88",M. Ruiz,OK,correas:20620,24640,20620,45260,Depósito 5 - Tolhuin
SV-004600,EQP-0027,CLI-049,Cliente 049,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-005,Limpieza de radiador y sistema de refrigeración,28/02/2022,03/01/2022,"1,76",S. López,OK,sin_repuestos,49280,0,49280,Depósito 5 - Tolhuin
